5.38	-0.20630786
5.4	-0.089586677
5.42	-0.15888433
5.44	-0.29489051
5.46	-0.42054737
5.48	-0.59099287
5.5	-0.83814634
5.52	-1.0176028
5.54	-0.92035594
5.56	-0.54399342
5.58	-0.16389578
5.6	-0.066980246
5.62	-0.24187611
5.64	-0.39905553
5.66	-0.30123749
5.68	-0.008007055
5.7	0.24470989
5.72	0.35033982
5.74	0.42508481
5.76	0.58512448
5.78	0.72187438
5.8	0.59314447
5.82	0.13559876
5.84	-0.39347086
5.86	-0.63968032
5.88	-0.49335753
5.9	-0.16771999
5.92	0.044171661
5.94	0.028268539
5.96	-0.14268322
5.98	-0.37118216
6	-0.60161482
6.02	-0.7289792
6.04	-0.56628401
6.06	-0.029757657
6.08	0.64021257
6.1	0.95889615
6.12	0.61261019
6.14	-0.18949919
6.16	-0.84216675
6.18	-0.87733737
6.2	-0.37579851
6.22	0.1599788
6.24	0.31667242
6.26	0.11893876
6.28	-0.10872528
6.3	-0.13982846
6.32	-0.035148434
6.34	0.032460635
6.36	0.027191372
6.38	0.045864307
6.4	0.10981202
6.42	0.083197017
6.44	-0.1347123
6.46	-0.39618318
6.48	-0.40090473
6.5	-0.050558956
6.52	0.35935586
6.54	0.39565216
6.56	-0.048249081
6.58	-0.60551138
6.6	-0.80143929
6.62	-0.53986023
6.64	-0.16941256
6.66	-0.067335709
6.68	-0.22819547
6.7	-0.32060454
6.72	-0.1154555
6.74	0.23391418
6.76	0.3753265
6.78	0.16138345
6.8	-0.20544629
6.82	-0.42082136
6.84	-0.38691692
6.86	-0.22819108
6.88	-0.067408781
6.9	0.099932613
6.92	0.28190489
6.94	0.34344306
6.96	0.10694498
6.98	-0.38402135
7	-0.79535546
7.02	-0.78612896
7.04	-0.35890344
7.06	0.13256608
7.08	0.34580942
7.1	0.2769786
7.12	0.19291694
7.14	0.2758505
7.16	0.41106104
7.18	0.349099
7.2	0.020045597
7.22	-0.37796483
7.24	-0.59392606
7.26	-0.56492104
7.28	-0.41834024
7.3	-0.28910032
7.32	-0.2051722
7.34	-0.15194969
7.36	-0.17073213
7.38	-0.32210158
7.4	-0.55877105
7.42	-0.69862731
7.44	-0.5710611
7.46	-0.188812
7.48	0.24138595
7.5	0.47573428
7.52	0.39843262
7.54	0.067622995
7.56	-0.33956133
7.58	-0.60493643
7.6	-0.5527883
7.62	-0.15629276
7.64	0.38906763
7.66	0.74208651
7.68	0.65846739
7.7	0.21700805
7.72	-0.20747645
7.74	-0.2516112
7.76	0.10878497
7.78	0.5248018
7.8	0.58439409
7.82	0.18540061
7.84	-0.37523742
7.86	-0.67505967
7.88	-0.54002358
7.9	-0.16990117
7.92	0.08636247
7.94	0.068181075
7.96	-0.082164077
7.98	-0.12398773
8	-0.000941636
8.02	0.11709662
8.04	0.075510934
8.06	-0.034394064
8.08	0.045396472
8.1	0.4152704
8.12	0.83593754
8.14	0.94759813
8.16	0.67393746
8.18	0.33068957
8.2	0.26918794
8.22	0.44795271
8.24	0.4569016
8.26	0.005937488
8.28	-0.68591734
8.3	-1.0857863
8.32	-0.92500191
8.34	-0.4803173
8.36	-0.21818947
8.38	-0.23589707
8.4	-0.19134501
8.42	0.18836735
8.44	0.66433231
8.46	0.69768101
8.48	0.098036103
